NAME;RA2000;DE2000;P0;P1;AGE;DIST
J1551-0658;237.78006;-6.96847;0.00709;;1.46;0
J1543-0620;235.87566;-6.3459;0.709064069786;8.7954E-16;1.27;1.28E7
J1555-0515;238.91707;-5.26594;0.97540989108;2.054E-15;1.66;7520000.0
J1611-01;242.75;-1.46667;1.29687;;2.3;0
J1607-0032;241.80043;-0.54467;0.42181623358258;3.060926E-16;0.61;2.18E7
J1518+0204C;229.63662;2.07995;0.00248392757025;2.6069E-20;8.0;1.51E9
J1518+0204D;229.64167;2.08278;0.002988;;8.0;0
J1518+0204E;229.64167;2.08278;0.003182;;8.0;0
J1518+0204A;229.63882;2.09099;0.00555359252421;4.122E-20;8.0;2.13E9
J1518+0204B;229.63107;2.08763;0.00794694065788;-3.33E-21;8.0;0
J1645+1012;251.3934;10.20446;0.410860719379;8.13E-17;3.27;8.01E7
J1614+0737;243.67044;7.62528;1.206801436397;2.35957E-15;1.77;8100000.0
J1627+1419;246.82816;14.32242;0.490856730096;3.93E-16;2.84;1.98E7
J1802+0128;270.61437;1.47325;0.554261603931;2.109E-15;8.79;4160000.0
J1805+0306;271.29231;3.10841;0.2187115654904;9.99455E-16;5.0;3470000.0
J1802+03;270.68333;3.63333;0.6643;;5.12;0
J1807+04;271.85417;4.08333;0.7989;;2.66;0
J1811+0702;272.83508;7.04158;0.46171267661;2.692E-15;3.13;2720000.0
J1823+0550;275.87905;5.84009;0.7529065430494;2.26734E-16;2.0;5.26E7
J1822+0705;275.57684;7.08862;1.362817392033;1.7472E-15;3.02;1.24E7
J1828+0625;277.11679;6.41681;0.00363;;1.18;0
J1841+0912;280.48317;9.20204;0.381319294128;1.090344E-15;2.49;5540000.0
J1834+10;278.6125;10.73333;1.172719;;3.18;0
J1807+0756;271.96348;7.94539;0.464300493199;1.294E-16;7.66;5.69E7
J1806+1023;271.71714;10.38842;0.484286459778;5.725E-17;3.27;1.34E8
J1822+1120;275.56083;11.34894;1.78703680542;2.346E-15;8.77;1.21E7
J1814+1130;273.67809;11.51221;0.751261115038;1.66038E-15;4.53;7170000.0
J1819+1305;274.98427;13.08757;1.060363543971;3.592E-16;4.41;4.68E7
J1736+05;264.225;5.8;0.999245;;2.81;0
J1739+0612;264.82486;6.20789;0.234169035616;1.564E-16;5.44;2.37E7
J1740+1000;265.10813;10.00175;0.154087174313;2.14651E-14;1.36;114000.0
J1745+1017;266.39099;10.29792;0.00265212967109;2.729E-21;1.36;1.54E10
J1740+1311;265.03061;13.19908;0.803050264794;1.45132E-15;4.77;8770000.0
J1741+1351;265.37977;13.86226;0.00374715449924;3.02169E-20;1.08;1.96E9
J1756+18;269.0;18.31667;0.744;;5.09;0
J1851+1259;282.80506;12.99313;1.20530328456;1.15199E-14;3.5;1660000.0
J1837+1221;279.27967;12.365;1.96353198352;6.2E-15;6.1;5020000.0
J1848+12;282.125;12.83333;0.75473;;7.47;0
J1842+1332;280.62483;13.53375;0.47160357893;2.29E-16;5.9;3.26E7
J1853+1303;283.48883;13.06224;0.00409179738146;8.7163E-21;1.6;7.44E9
J1850+1335;282.64781;13.59955;0.3455818980725;1.492424E-15;3.14;3670000.0
J1850+15;282.5375;15.53333;1.383965;;1.3;0
J1859+1526;284.93495;15.43639;0.933971582308;3.9255E-15;4.76;3770000.0
J1839+15;279.75;15.0;0.54916053388;2.613E-14;3.94;333000.0
J1828+1359;277.22224;13.99316;0.741639520385;7.286E-16;3.29;1.61E7
J1844+1454;281.22873;14.90392;0.37546337852;1.8723E-15;2.61;3180000.0
J1838+1650;279.67943;16.83779;1.90196739931;2.677E-15;1.84;1.13E7
J1915+1647;288.82962;16.78569;1.616231495126;4.055E-16;3.16;6.32E7
J1911+1758;287.98079;17.97939;0.46040581878;1.31E-17;2.54;5.57E8
J1909+1859;287.32752;18.98632;0.54245109601;9.7E-17;3.4;8.86E7
J1906+1854;286.68629;18.90236;1.01909277135;2.054E-16;11.06;7.86E7
J1919+1745;289.93059;17.75105;2.081343459724;1.705E-15;6.86;1.93E7
J1917+1737;289.3499;17.62544;0.33472522676;3.24E-16;10.21;1.64E7
J1925+19;291.35833;19.06667;1.916353;;16.42;0
J1927+1852;291.79343;18.86903;0.482766273821;1.16E-16;10.28;6.59E7
J1927+1856;291.85404;18.94356;0.298313497249;2.243E-15;4.81;2110000.0
J1928+1923;292.02151;19.39203;0.817329808312;6.3495E-15;30.0;2040000.0
J1926+1928;291.59508;19.46992;1.34601218493;1.43E-15;30.0;1.49E7
J1921+1948;290.26583;19.81241;0.821035080573;8.9551E-16;8.15;1.45E7
J1926+2016;291.57527;20.26698;0.2990717782966;3.50084E-15;11.85;1350000.0
J1921+2003;290.46499;20.05578;0.76068138902;5.0E-17;5.16;2.41E8
J1924+2040;291.16667;20.6675;0.237790138;2.09E-15;10.75;1800000.0
J1922+2018;290.53336;20.29926;1.17276340202;6.4875E-16;10.74;2.86E7
J1912+2104;288.18064;21.07605;2.232969028273;1.017751E-14;4.84;3480000.0
J1903+2225;285.97062;22.42008;0.65118538418;4.45E-16;7.86;2.32E7
J1908+2351;287.13308;23.86164;0.377578026;1.7E-17;6.63;3.52E8
J1821+1715;275.30626;17.26307;1.366682059422;8.714E-16;4.68;2.48E7
J1810+1744;272.65533;17.74372;0.00166;;2.49;0
J1813+1822;273.4115;18.37083;0.3364246764;2.1E-17;6.24;2.54E8
J1843+2024;280.85908;20.41517;3.4065386707;1.04E-15;7.72;5.19E7
J1849+2423;282.39448;24.3961;0.27564149867101;1.52582E-16;4.02;2.86E7
J1829+2456;277.39445;24.93839;0.04100982358117;5.25E-20;0.74;1.24E10
J1720+2150;260.00542;21.83689;1.61566378034;7.4E-16;3.59;3.46E7
J1709+2313;257.27413;23.2244;0.00463119627784;3.63E-21;1.83;2.02E10
J1746+2245;266.5035;22.75803;3.46503778264;4.919E-15;4.32;1.12E7
J1752+2359;268.14758;23.99672;0.409050865044;6.427E-16;2.7;1.01E7
J1746+2540;266.52863;25.67708;1.0581481703;1.047E-15;4.16;1.6E7
J1741+2758;265.47296;27.96917;1.3607376877;1.841E-15;2.06;1.17E7
J1758+3030;269.60783;30.50667;0.94725581104;7.2E-16;2.67;2.08E7
J0211-8159;32.99583;-81.99339;1.0773327013;2.9E-16;1.83;5.89E7
J0401-7608;60.46533;-76.13717;0.545252742352;1.5382E-15;1.5;5620000.0
J0536-7543;84.12829;-75.73242;1.24585559629;5.65E-16;1.04;3.49E7
J0540-7125;85.12833;-71.42539;1.286014595;8.2E-16;2.69;2.48E7
J0456-7031;74.01042;-70.5185;0.80013207321;3.67E-14;49.7;345000.0
J0449-7031;72.27362;-70.52547;0.479163971291;3.371E-15;49.7;2250000.0
J0457-69;74.25833;-69.76667;0.231390388;;49.7;0
J0455-6951;73.94812;-69.85953;0.320422711526;1.02119E-14;49.7;497000.0
J0456-69;74.125;-69.16667;0.117073051;;49.7;0
J0555-7056;88.75771;-70.946;0.82783808575;5.96E-15;49.7;2200000.0
J0535-6935;83.75;-69.58333;0.20051133;1.15E-14;49.7;276000.0
J0537-69;84.42917;-69.35;0.112613212;;49.7;0
J0540-6919;85.04667;-69.33171;0.05049881764574;4.78924621E-13;49.7;1670.0
J0537-6910;84.44757;-69.17219;0.0161222220245;5.1784338E-14;49.7;4930.0
J0543-6851;85.96963;-68.85703;0.70895418575;3.94E-15;49.7;2850000.0
J0532-69;83.01667;-69.76667;0.57459786;;49.7;0
J0519-6932;79.94549;-69.53986;0.263211634568;6.968E-16;49.7;5980000.0
J0522-6847;80.59608;-68.78394;0.67453190906;1.7727E-14;49.7;603000.0
J0521-68;80.43333;-68.58333;0.4334207;;49.7;0
J0542-68;85.64583;-68.26667;0.425189;;49.7;0
J0534-6703;83.65071;-67.06356;1.81756503106;4.2505E-13;49.7;67800.0
J0529-6652;82.46217;-66.87728;0.97572496638;1.5509E-14;49.7;997000.0
J0535-66;83.91667;-66.86667;0.210524357;;49.7;0
J0532-6639;83.24796;-66.66036;0.64274275093;5.354E-15;49.7;1900000.0
J0525-6607;81.50375;-66.07675;8.047;6.5E-11;;1960.0
J0458-67;74.74583;-67.71667;1.1339;;49.7;0
J0451-67;72.95833;-67.3;0.24545429;0.0;49.7;0
J0502-6617;75.71054;-66.29967;0.69125141818;2.309E-14;49.7;474000.0
J0511-6508;77.98542;-65.14347;0.322061827468;2.06E-16;2.17;2.48E7
J0457-6337;74.28246;-63.62511;2.49701169613;2.1E-16;2.94;1.88E8
J0045-7319;11.3965;-73.3175;0.92627590497;4.4632E-15;59.7;3290000.0
J0131-7310;22.86879;-73.16926;0.348124045581;1.7614E-15;59.7;3130000.0
J0113-7220;18.29621;-72.34228;0.32588301613;4.859E-15;59.7;1060000.0
J0057-7201;14.43333;-72.02194;0.7380624426;1.0E-16;2.49;1.17E8
J0024-7204M;5.97703;-72.09187;0.0036766432176;-3.843E-20;4.0;0
J0024-7204C;5.9598;-72.07541;0.00575677999551;-4.985E-20;4.0;0
J0024-7204E;6.04627;-72.08893;0.00353632915276;9.8509E-20;4.0;5.69E8
J0024-7204L;6.01571;-72.08248;0.00434616799946;-1.2206E-19;4.0;0
J0024-7204O;6.01938;-72.0816;0.00264334329724;3.0353E-20;4.0;1.38E9
J0024-7204P;6.02363;-72.08128;0.003643021;;4.0;0
J0024-7204R;6.02363;-72.08128;0.003480463;;4.0;0
J0024-7204V;6.02363;-72.08128;0.00481;;4.0;0
J0024-7204W;6.02529;-72.08028;0.002352344;;4.0;0
J0024-7204X;6.02363;-72.08128;0.004771;;4.0;0
J0024-7204Y;6.02363;-72.08128;0.00219666;;4.0;0
J0024-7204Z;6.02363;-72.08128;0.004554;;4.0;0
J0024-7204D;6.05783;-72.07884;0.00535757328486;-3.43E-21;4.0;0
J0024-7204Q;6.0687;-72.07365;0.00403318118457;3.4013E-20;4.0;1.88E9
J0024-7204F;6.01606;-72.07856;0.00262357935251;6.45E-20;4.0;6.44E8
J0024-7204S;6.01657;-72.07843;0.00283040595788;-1.20536E-19;4.0;0
J0024-7204G;6.03316;-72.07769;0.00404037914356;-4.215E-20;4.0;0
J0024-7204I;6.03305;-72.07769;0.00348499206166;-4.5872E-20;4.0;0
J0024-7204T;6.03562;-72.07748;0.00758847980736;2.9374E-19;4.0;4.09E8
J0024-7204N;6.03828;-72.07469;0.00305395434626;-2.1871E-20;4.0;0
J0024-7204H;6.02792;-72.06855;0.00321034070935;-1.835E-21;4.0;0
J0024-7204U;6.04098;-72.06658;0.00434282669639;9.5229E-20;4.0;7.23E8
J0024-7204J;5.99753;-72.06633;0.00210063354535;-9.7921E-21;4.0;0
J0045-7042;11.35704;-70.70197;0.63233580002;2.49E-15;59.7;4020000.0
J0100-7211;15.17929;-72.19267;8.020392;1.88E-11;59.7;6760.0
J0111-7131;17.86988;-71.52967;0.68854151164;7.092E-15;59.7;1540000.0
J0133-6957;23.38525;-69.95824;0.463473741703;1.2E-16;2.42;6.12E7
J0101-6422;15.29632;-64.37505;0.00257315197217;5.16E-21;0.73;7.9E9
J0255-5304;43.98425;-53.0726;0.447708444058;3.06E-17;1.15;2.32E8
J0420-5022;65.00813;-50.38003;3.453004027;2.759E-14;;1980000.0
J0437-4715;69.31623;-47.25253;0.00575745193671;5.729215E-20;0.16;1.59E9
J0514-4407;78.716;-44.11847;0.3022;;0.92;0
J0514-4002A;78.52789;-40.04692;0.00499057511411;1.17E-21;12.1;6.75E10
J0418-4154;64.5175;-41.903;0.75711887132;9.7E-16;2.46;1.23E7
J0448-2749;72.1732;-27.82965;0.4504483308563;1.48347E-16;2.87;4.81E7
J0410-31;62.6625;-31.12472;1.8785;;0.52;0
J0206-4028;31.50528;-40.46787;0.630550140847;1.1994E-15;0.88;8330000.0
J0134-2937;23.57779;-29.62136;0.1369615841351;7.83718E-17;1.78;2.77E7
J0343-3000;55.86642;-30.00764;2.59702715738;5.7E-17;2.22;7.22E8
J0152-1637;28.04522;-16.63139;0.8327416126878;1.299202E-15;0.69;1.02E7
J1036-8317;159.0;-83.28333;0.003408;;1.59;0
J1119-7936;169.92;-79.60842;2.2805971963;3.67E-15;1.52;9850000.0
J1159-7910;179.89879;-79.16822;0.5250742392;2.817E-15;4.36;2950000.0
J1057-7914;164.36417;-79.24006;1.3474021612;1.327E-15;3.46;1.61E7
J0904-7459;136.045;-74.99522;0.54955311909;4.63E-16;4.41;1.88E7
J0909-7212;137.4;-72.20233;1.3628899542;3.33E-16;4.0;6.48E7
J1017-7156;154.46387;-71.9449;0.00233851444012;2.2194E-21;0.26;1.67E10
J1056-7117;164.19158;-71.29816;0.0263096769824;6.3E-20;5.27;6.62E9
J1055-6905;163.93629;-69.0865;2.9193969868;2.0336E-14;11.91;2270000.0
J1126-6942;171.59029;-69.70425;0.579416438;3.302E-15;2.07;2780000.0
J1112-6926;168.2125;-69.44194;0.82048420411;2.841E-15;12.32;4580000.0
J1130-6807;172.63297;-68.12459;0.2563527993088;4.5968E-16;7.14;8840000.0
J1137-6700;174.3837;-67.00917;0.5562160557;7.17E-17;19.53;1.23E8
J1147-66;176.75;-66.0;0.00372;;4.26;0
J1141-6545;175.27922;-65.75531;0.3938988148378;4.30737E-15;3.0;1450000.0
J1123-6651;170.96754;-66.86363;0.232976432603;2.75002E-15;3.48;1340000.0
J1124-6421;171.24792;-64.35472;0.47909858452;6.2E-16;14.9;1.22E7
J1047-6709;161.86784;-67.16419;0.1984514505627;1.68714E-15;4.67;1860000.0
J1036-6559;159.0835;-65.98591;0.53350188629;1.362E-15;7.86;6210000.0
J1054-6452;163.53683;-64.87708;1.8400035414;3.14E-15;13.53;9290000.0
J1112-6613;168.16054;-66.218;0.33421283978;8.24E-16;19.31;6430000.0
J1106-6438;166.6185;-64.65;2.717934136;2.33E-15;7.88;1.85E7
J1101-6424;165.40497;-64.41093;0.00510927290428;1.8E-21;7.86;4.5E10
J1117-6447;169.4375;-64.79944;1.1552719604;2.4E-16;27.12;7.63E7
J1052-6348;163.22246;-63.80461;0.383830423532;3.87E-16;5.27;1.57E7
J1056-6258;164.10646;-62.97989;0.422447188684;3.5757E-15;2.4;1870000.0
J1055-6236;163.97754;-62.61342;0.44863544246;7.08E-16;3.64;1.0E7
J0949-6902;147.3357;-69.04489;0.64001572416;6.37E-16;8.68;1.59E7
J1035-6345;158.76283;-63.75511;0.579576736318;3.504E-16;6.54;2.62E7
J1006-6311;151.6525;-63.19478;0.835797468;5.73E-16;9.3;2.31E7
J1031-6117;157.75933;-61.29739;0.306410837119;1.784E-15;30.0;2720000.0
J1043-6116;160.98038;-61.28078;0.288601695277;1.0404E-14;18.2;440000.0
J1020-6026;155.0475;-60.43522;0.140479910179;6.7386E-15;29.58;330000.0
J1020-5921;155.05846;-59.35944;1.23830534423;4.047E-14;2.62;485000.0
J1032-5911;158.02917;-59.16667;0.46420801;3.0E-15;7.26;2450000.0
J1028-5819;157.11667;-58.31811;0.0914032309;1.61E-14;2.76;90000.0
J1022-5813;155.61708;-58.225;1.643726002;1.454E-13;30.0;179000.0
J1023-5746;155.76208;-57.76806;0.11147243434;3.837491E-13;;4600.0
J0955-61;148.75;-61.8;0.001999;;5.38;0
J1001-5939;150.38429;-59.65494;7.7336402649;5.99E-14;3.3;2050000.0
J1002-5919;150.58542;-59.327;0.7134892535;1.04E-16;15.13;1.09E8
J1013-5934;153.38273;-59.57408;0.442900630729;5.58E-16;11.32;1.26E7
J1012-5857;153.20208;-58.96111;0.8199114962;1.769E-14;10.14;734000.0
J1016-5857;154.08817;-58.95336;0.1073864584588;8.08342E-14;9.31;21000.0
J1012-5830;153.22875;-58.50711;2.1335912144;3.765E-14;5.34;898000.0
J1016-5819;154.05042;-58.31699;0.0878341561432;6.98E-16;4.62;1990000.0
J1019-5749;154.96725;-57.81831;0.162498709997;2.0077E-14;30.0;128000.0
J1015-5719;153.90817;-57.32022;0.139881677595;5.7368E-14;4.87;38600.0
J1002-5559;150.74125;-55.99361;0.7775009067;1.57E-15;17.42;7840000.0
J1001-5559;150.28583;-55.98339;1.66117674023;8.6E-16;3.94;3.06E7
J1001-5507;150.40825;-55.11853;1.4365826292;5.1396E-14;0.3;443000.0
J0711-6830;107.97579;-68.51317;0.00549096850619;1.49067E-20;1.04;5.84E9
J0735-62;113.84167;-62.96667;4.86294;;0.83;0
J0902-6325;135.635;-63.42;0.6603133715;1.07E-16;4.44;9.78E7
J0849-6322;132.42746;-63.37639;0.367953256307;7.908E-16;8.35;7370000.0
J0856-6137;134.24712;-61.63147;0.9625085573;1.677E-15;6.53;9090000.0
J0919-6040;139.86612;-60.68067;1.216975723;1.0E-17;3.54;1.93E9
J0905-6019;136.31352;-60.32279;0.340854176542;5.22E-16;4.4;1.03E7
J0834-60;128.70833;-60.58333;0.384645;;0.49;0
J0942-5657;145.72692;-56.96207;0.808127417142;3.96284E-14;5.02;323000.0
J0924-5814;141.12917;-58.23511;0.73950132654;4.878E-15;1.87;2400000.0
J0942-5552;145.56596;-55.88119;0.66436748807;2.2854E-14;0.3;461000.0
J0957-5432;149.48337;-54.53442;0.203556697536;1.947E-15;7.0;1660000.0
J0954-5430;148.52517;-54.51486;0.472834279266;4.3912E-14;6.2;171000.0
J0940-5428;145.24258;-54.47794;0.087545204308;3.28683E-14;4.27;42200.0
J0941-5244;145.42145;-52.73458;0.65855761432;1.1379E-15;5.64;9170000.0
J0932-5327;143.09525;-53.45306;4.3921587127;8.37E-15;3.91;8310000.0
J0934-5249;143.61792;-52.82422;1.44477320982;4.654E-15;2.93;4920000.0
J0924-5302;141.03621;-53.04561;0.74629520954;3.5477E-14;5.61;333000.0
J0922-52;140.5;-52.0;0.00968;;3.76;0
J0922-4949;140.56234;-49.82002;0.950288537028;9.7569E-14;10.37;154000.0
J0840-5332;130.14117;-53.54319;0.72061236106;1.644E-15;7.77;6940000.0
J0807-5421;121.9466;-54.35735;0.52664353143;3.78E-16;8.76;2.21E7
J0907-5157;136.81625;-51.96646;0.253556015011;1.8303E-15;2.63;2190000.0
J0905-5127;136.46634;-51.46353;0.346287436779;2.489796E-14;8.38;220000.0
J0908-4913;137.14804;-49.21847;0.1067545925;1.5151E-14;1.0;112000.0
J0843-5022;130.79118;-50.37864;0.2089556931527;1.7238E-16;7.69;1.92E7
J0855-4658;133.83154;-46.97294;0.57507238258;1.362E-14;28.35;669000.0
J0842-4851;130.52237;-48.85578;0.6443540558;9.497E-15;8.68;1070000.0
J0901-4624;135.41717;-46.41347;0.441995130786;8.7494E-14;7.46;80000.0
J0855-4644;133.90075;-46.73706;0.0646861308252;7.26269E-15;9.9;141000.0
J0905-4536;136.34958;-45.61472;0.9882805974;1.49E-16;6.35;1.05E8
J0857-4424;134.47983;-44.40287;0.326774210079;2.334387E-14;6.53;222000.0
J1148-6415;177.1575;-64.25917;3.2410285031;2.7E-15;9.07;1.9E7
J1159-6409;179.84042;-64.16583;0.66748553354;2.4E-17;6.03;4.41E8
J1142-6230;175.71875;-62.50108;0.55838338569;7.8E-17;10.81;1.13E8
J1144-6217;176.00879;-62.29175;0.85066494337;3.0835E-14;8.88;437000.0
J1123-6259;170.98145;-62.98632;0.271434052199;5.25308E-15;7.54;819000.0
J1133-6250;173.46437;-62.84739;1.02287514082;4.52E-16;30.0;3.59E7
J1138-6207;174.59008;-62.13314;0.117563794023;1.24784E-14;24.5;149000.0
J1128-6219;172.19458;-62.31917;0.5159835105;1.1E-17;30.0;7.43E8
J1123-6102;170.92375;-61.03506;0.64023374765;6.46E-15;14.75;1570000.0
J1126-6054;171.7192;-60.9111;0.202736911853;2.8128E-16;8.05;1.14E7
J1154-6250;178.58375;-62.83408;0.28201171065;5.59E-16;2.06;7990000.0
J1157-6224;179.3135;-62.41413;0.40052204834;3.9313E-15;4.0;1610000.0
J1144-6146;176.145;-61.78028;0.98778306934;-3.8E-17;2.14;0
J1151-6108;177.98692;-61.13822;0.101633196293;1.02784E-14;7.65;157000.0
J1152-6012;178.22417;-60.20583;0.37656956576;6.685E-15;2.09;893000.0
J1146-6030;176.53225;-60.5165;0.27337242988;1.7941E-15;2.59;2410000.0
J1135-6055;173.75;-60.91667;0.114943;7.93E-14;;23000.0
J1125-6014;171.48007;-60.23517;0.00263038073978;4.01E-21;1.94;1.04E10
J1130-5925;172.5435;-59.42614;0.68098383242;9.52E-16;8.28;1.13E7
J1130-5826;172.56804;-58.43397;0.162323475501;1.589E-17;9.45;1.62E8
J1117-6154;169.34921;-61.90611;0.50509714918;1.251E-14;22.38;640000.0
J1107-6143;166.80125;-61.73306;1.7993956675;1.558E-13;13.72;183000.0
J1112-6103;168.06171;-61.05864;0.064961851894;3.14596E-14;30.0;32700.0
J1105-6107;166.35904;-61.13094;0.063192941526;1.58266E-14;7.07;63300.0
J1119-6127;169.80958;-61.46375;0.40796298356;4.02022E-12;8.4;1610.0
J1114-6100;168.59383;-61.0095;0.88081962549;4.60876E-14;30.0;303000.0
J1115-6052;168.97367;-60.87161;0.259776659501;7.235E-15;6.76;569000.0
J1107-5947;166.99458;-59.78444;1.5165309654;3.4E-16;3.52;7.07E7
J1101-6101;165.43733;-61.02767;0.062800077;8.6E-15;7.0;116000.0
J1104-6103;166.07192;-61.05108;0.2809053015394;1.96673E-15;2.31;2260000.0
J1103-6025;165.88117;-60.42677;0.396586748928;9.904E-16;6.83;6340000.0
J1058-5957;164.64271;-59.96011;0.616270272343;6.57E-16;7.11;1.49E7
J1055-6028;163.91329;-60.47708;0.09966083348;2.95322E-14;30.0;53500.0
J1055-6022;163.95208;-60.38111;0.9475584093;9.239E-14;25.63;162000.0
J1050-5953;162.52967;-59.88928;6.4520766;3.809E-11;9.0;2680.0
J1054-5946;163.62692;-59.77528;0.228324249982;2.09E-16;5.81;1.73E7
J1054-5943;163.74062;-59.72058;0.346908957903;4.074E-15;6.81;1350000.0
J1052-5954;163.15879;-59.91225;0.180591500693;1.99831E-14;13.55;143000.0
J1107-5907;166.89358;-59.12186;0.252773323418;9.0E-18;1.81;4.45E8
J1124-5916;171.1625;-59.27194;0.13547685441;7.52566E-13;5.0;2850.0
J1125-5825;171.43486;-58.42136;0.00310221391893;6.0899E-20;2.98;8.07E8
J1059-5742;164.75375;-57.70394;1.18499893354;4.3E-15;2.75;4370000.0
J1056-5709;164.18246;-57.15958;0.67608189374;5.76E-16;17.61;1.86E7
J1110-5637;167.50167;-56.62581;0.558252726401;2.064E-15;9.18;4290000.0
J1156-5909;179.08958;-59.15342;1.0379310509;1.02E-15;8.76;1.61E7
J1152-5800;178.04167;-58.00944;1.7898294664;1.3E-15;7.87;2.21E7
J1156-5707;179.03104;-57.11719;0.288409420325;2.6451E-14;20.4;173000.0
J1148-5725;177.11888;-57.42017;3.559937232;1.11E-14;6.99;5080000.0
J1132-5627;173.06558;-56.45803;0.175166247082;6.8E-17;21.3;4.08E7
J1136-5525;174.00904;-55.41897;0.36470557624;8.2151E-15;2.6;703000.0
J1143-5536;175.79079;-55.60125;0.68535848563;4.85E-16;11.44;2.24E7
J1124-5638;171.23529;-56.64436;0.185559973402;9.0E-18;23.74;3.27E8
J1121-5444;170.32995;-54.73486;0.53578313115;2.7669E-15;15.43;3070000.0
J1103-5403;165.88872;-54.06201;0.00339270965933;3.7E-21;3.16;1.46E10
J1129-53;172.3375;-53.51667;1.06288;;2.68;0
J1047-58;161.98333;-58.68333;1.23129;;2.33;0
J1038-5831;159.58208;-58.52422;0.661992094032;1.2512E-15;2.43;8380000.0
J1049-5833;162.45975;-58.56239;2.202325077;4.41E-15;9.73;7910000.0
J1048-5832;162.05083;-58.53494;0.123670657887;9.6319E-14;2.9;20300.0
J1046-5813;161.57863;-58.23106;0.3694266962;1.144E-15;4.8;5120000.0
J1044-5737;161.13667;-57.62203;0.1390288911;5.4628E-14;;40300.0
J1042-5521;160.50254;-55.35153;1.170859077;6.733E-15;6.98;2760000.0
J1017-5621;154.30358;-56.35853;0.50345881546;3.13E-15;11.78;2550000.0
J1021-5601;155.35342;-56.03081;0.67002629761;5.3E-17;4.18;1.99E8
J1016-5345;154.13;-53.75383;0.7695835272;1.926E-15;2.5;6330000.0
J1032-5206;158.11538;-52.10236;2.40762231135;1.7891E-14;4.33;2130000.0
J1057-5226;164.49569;-52.44896;0.197107608187;5.8335E-15;1.53;535000.0
J1057-4754;164.47141;-47.916;0.628305878552;2.248E-16;3.03;4.43E7
J1036-4926;159.05447;-49.43938;0.510368133101;1.64838E-15;8.71;4910000.0
J1045-4509;161.45911;-45.16503;0.00747422422843;1.7662E-20;0.34;6.7E9
J1157-5112;179.28402;-51.21559;0.04358922706284;1.43E-19;1.88;4.83E9
J1143-5158;175.81277;-51.97775;0.675646047064;6.953E-16;10.68;1.54E7
J1135-49;173.98333;-49.42528;;;8.74;0
J1123-4844;170.81521;-48.73965;0.244838478401;6.54E-17;8.74;5.93E7
J1132-46;173.1375;-46.91833;0.3254;;7.36;0
J1116-4122;169.17953;-41.37888;0.943157882843;7.9536E-15;2.68;1880000.0
J1105-43;166.35;-43.95028;0.3511;;2.2;0
J1120-3618;170.09333;-36.30894;0.00555;;4.5;0
J1124-3653;171.0;-36.0;0.00241;;4.4;0
J0955-5304;148.87292;-53.07131;0.86211773933;3.517E-15;4.87;3880000.0
J1000-5149;150.11725;-51.83281;0.2556770984252;9.595E-16;2.33;4220000.0
J1014-48;153.575;-48.82833;1.5088;;3.3;0
J0959-4809;149.85942;-48.16319;0.6700857604;8.2E-17;2.96;1.29E8
J1003-4747;150.83992;-47.78389;0.30707169975;2.20737E-14;3.44;220000.0
J0945-4833;146.40939;-48.55403;0.3315855987755;4.8291E-15;2.71;1090000.0
J1012-4235;153.02917;-42.58333;0.003101;;2.47;0
J0934-4154;143.7425;-41.90542;0.57040923643;2.69E-16;3.2;3.36E7
J0904-4246;136.24667;-42.77056;0.9651709987;1.887E-15;4.37;8100000.0
J0912-3851;138.17792;-38.85083;1.526085076;3.59E-15;0.62;6740000.0
J0941-39;145.40833;-39.68333;0.58677841838;;1.29;0
J0952-3839;148.07167;-38.65283;1.3738151214;5.8E-16;8.44;3.75E7
J1034-3224;158.5813;-32.40722;1.150590428417;2.3046E-16;4.68;7.91E7
J1047-3032;161.75339;-30.53833;0.3303280523313;6.1006E-17;4.14;8.58E7
J1012-2337;153.14053;-23.63956;2.5179450205;8.809E-16;1.29;4.53E7
J0709-5923;107.38555;-59.39878;0.485268383925;1.26E-16;4.94;6.1E7
J0656-5449;104.20413;-54.82081;0.183156898795;3.191E-17;4.88;9.09E7
J0745-5353;116.25958;-53.85611;0.2148363514;2.73E-15;7.14;1250000.0
J0600-5756;90.19375;-57.94833;2.261364513;2.78E-15;2.55;1.29E7
J0702-4956;105.66375;-49.94283;0.66599359;;5.49;0
J0809-4753;122.43287;-47.89865;0.547199235502;3.0825E-15;12.71;2810000.0
J0835-4510;128.83588;-45.17635;0.089328385024;1.25008E-13;0.28;11300.0
J0831-4406;127.88512;-44.10331;0.311673518473;1.279E-15;12.73;3860000.0
J0835-42;128.90417;-42.54361;0.7384;;6.75;0
J0847-4316;131.98887;-43.28244;5.977492737;1.1994E-13;13.44;790000.0
J0821-4300;125.48902;-43.00474;0.112799455072;9.3E-18;2.2;1.93E8
J0834-4159;128.56792;-41.9975;0.121116349354;4.437E-15;9.74;432000.0
J0821-4221;125.43598;-42.35707;0.3967282353771;3.47811E-15;18.16;1810000.0
J0820-4114;125.06437;-41.24344;0.54544553611;1.89E-17;2.38;4.57E8
J0837-4135;129.33826;-41.58732;0.751623617646;3.5393E-15;1.5;3360000.0
J0838-3947;129.62833;-39.78944;1.7039457055;8.1E-16;8.21;3.32E7
J0835-3707;128.76283;-37.13097;0.541404373627;9.778E-15;2.34;877000.0
J0746-4529;116.74799;-45.49074;2.79102517845;1.666E-14;5.71;2650000.0
